segment,cell,copiesX,copiesY
11,579,3,2
12,579,1,1
13,579,0,1
14,579,3,2
15,579,2,2
16,579,1,2
17,579,1,1
18,579,1,1
19,579,1,1
20,579,1,1
21,579,1,1
22,579,1,1
23,579,1,2
24,579,1,1
0,580,3,2
1,580,2,0
2,580,1,1
3,580,1,1
4,580,1,1
5,580,1,1
6,580,1,1
7,580,3,2
8,580,1,1
9,580,1,1
10,580,1,1
11,580,3,2
12,580,1,1
13,580,0,1
14,580,3,2
15,580,2,2
16,580,1,2
17,580,1,1
18,580,1,1
19,580,1,1
20,580,1,1
21,580,1,1
22,580,1,1
23,580,1,2
24,580,1,1
0,581,1,0
1,581,1,1
2,581,1,1
3,581,1,1
4,581,1,1
5,581,1,1
6,581,1,1
7,581,1,3
8,581,1,1
9,581,1,1
10,581,1,1
11,581,1,3
12,581,1,1
13,581,0,1
14,581,1,1
15,581,2,2
16,581,1,2
17,581,1,1
18,581,1,1
19,581,1,1
20,581,1,1
21,581,1,1
22,581,1,1
23,581,1,2
24,581,1,1
0,582,2,0
1,582,1,1
2,582,1,1
3,582,2,3
4,582,1,1
5,582,1,1
6,582,1,1
7,582,1,3
8,582,1,1
9,582,1,1
10,582,1,1
11,582,1,3
12,582,1,1
13,582,0,1
14,582,1,1
15,582,2,2
16,582,1,2
17,582,1,1
18,582,1,1
19,582,1,1
20,582,1,1
21,582,1,1
22,582,1,1
23,582,1,2
24,582,1,1
0,583,3,2
1,583,2,0
2,583,1,1
3,583,1,1
4,583,1,1
5,583,1,1
6,583,1,1
7,583,3,2
8,583,1,1
9,583,1,1
10,583,1,1
11,583,3,2
12,583,1,1
13,583,0,1
14,583,3,2
15,583,2,2
16,583,1,2
17,583,1,1
18,583,1,1
19,583,1,1
20,583,1,1
21,583,1,1
22,583,1,1
23,583,1,2
24,583,1,1
0,584,3,2
1,584,1,1
2,584,1,1
3,584,1,1
4,584,1,1
5,584,1,1
6,584,1,1
7,584,1,1
8,584,1,1
9,584,1,1
10,584,1,1
11,584,1,1
12,584,1,1
13,584,1,1
14,584,3,0
15,584,2,1
16,584,1,1
17,584,1,1
18,584,2,3
19,584,1,1
20,584,1,1
21,584,1,1
22,584,1,1
23,584,1,1
24,584,1,1
0,585,3,2
1,585,1,1
2,585,1,1
3,585,1,1
4,585,1,1
5,585,1,1
6,585,1,1
7,585,1,1
8,585,1,1
9,585,1,1
10,585,1,1
11,585,1,1
12,585,1,1
13,585,1,1
14,585,1,1
15,585,2,1
16,585,1,1
17,585,2,2
18,585,2,2
19,585,1,1
20,585,1,1
21,585,1,1
22,585,1,1
23,585,1,1
24,585,1,1
0,586,3,2
1,586,1,1
2,586,1,1
3,586,1,1
4,586,1,1
5,586,1,1
6,586,1,1
7,586,3,3
8,586,1,1
9,586,1,1
10,586,1,1
11,586,1,1
12,586,1,2
13,586,0,2
14,586,1,1
15,586,2,2
16,586,1,2
17,586,1,1
18,586,1,1
19,586,1,1
20,586,1,1
21,586,1,1
22,586,1,1
23,586,3,3
24,586,1,1
0,587,2,0
1,587,1,1
2,587,1,1
3,587,2,3
4,587,1,1
5,587,1,1
6,587,1,1
7,587,1,3
8,587,1,1
9,587,1,1
10,587,1,1
11,587,1,3
12,587,1,1
13,587,0,1
14,587,1,1
15,587,2,2
16,587,1,2
17,587,1,1
18,587,1,1
19,587,1,1
20,587,1,1
21,587,1,1
22,587,1,1
23,587,1,2
24,587,1,1
0,588,3,2
1,588,1,1
2,588,1,1
3,588,1,1
4,588,1,1
5,588,1,1
6,588,1,1
7,588,1,1
8,588,1,1
9,588,1,1
10,588,1,1
11,588,1,1
12,588,1,1
13,588,1,1
14,588,1,1
15,588,1,1
16,588,1,1
17,588,1,1
18,588,1,1
19,588,1,1
20,588,1,1
21,588,1,1
22,588,1,1
23,588,1,1
24,588,1,1
0,589,3,2
1,589,2,3
2,589,2,1
3,589,1,1
4,589,1,1
5,589,1,1
6,589,1,1
7,589,3,2
8,589,3,3
9,589,1,1
10,589,1,1
11,589,3,2
12,589,1,1
13,589,0,1
14,589,3,2
15,589,2,2
16,589,1,2
17,589,1,1
18,589,1,1
19,589,1,1
20,589,1,1
21,589,1,1
22,589,1,1
23,589,1,2
24,589,1,1
0,590,1,0
1,590,1,1
2,590,1,1
3,590,1,1
4,590,1,1
5,590,1,1
6,590,1,1
7,590,1,3
8,590,1,1
9,590,1,1
10,590,1,1
11,590,1,3
12,590,1,1
13,590,0,1
14,590,1,1
15,590,2,2
16,590,1,2
17,590,1,1
18,590,1,1
19,590,1,1
20,590,1,1
21,590,1,1
22,590,1,1
23,590,1,2
24,590,1,1
0,591,3,2
1,591,1,1
2,591,1,1
3,591,1,1
4,591,1,1
5,591,1,1
6,591,1,1
7,591,1,1
8,591,1,1
9,591,1,1
10,591,1,1
11,591,1,1
12,591,1,1
13,591,1,1
14,591,3,0
15,591,2,1
16,591,1,1
17,591,1,1
18,591,2,3
19,591,1,1
20,591,1,1
21,591,1,1
22,591,1,1
23,591,1,1
24,591,1,1
0,592,3,2
1,592,1,1
2,592,1,1
3,592,1,1
4,592,1,1
5,592,1,1
6,592,1,1
7,592,1,1
8,592,1,1
9,592,1,1
10,592,1,1
11,592,1,1
12,592,1,1
13,592,1,1
14,592,3,0
15,592,2,1
16,592,1,1
17,592,1,1
18,592,2,3
19,592,1,1
20,592,1,1
21,592,1,1
22,592,1,1
23,592,1,1
24,592,1,1
0,593,3,2
1,593,1,1
2,593,1,1
3,593,1,1
4,593,1,1
5,593,1,1
6,593,1,1
7,593,1,1
8,593,1,1
9,593,1,1
10,593,1,1
11,593,1,1
12,593,1,1
13,593,1,1
14,593,3,0
15,593,2,1
16,593,1,1
17,593,1,1
18,593,2,3
19,593,1,1
20,593,1,1
21,593,1,1
22,593,1,1
23,593,1,1
24,593,1,1
0,594,3,2
1,594,1,1
2,594,1,1
3,594,1,1
4,594,1,1
5,594,1,1
6,594,1,1
7,594,1,1
8,594,1,1
9,594,1,1
10,594,1,1
11,594,1,1
12,594,1,1
13,594,1,1
14,594,1,1
15,594,2,1
16,594,1,1
17,594,2,2
18,594,2,2
19,594,1,1
20,594,1,1
21,594,1,1
22,594,1,1
23,594,1,1
24,594,1,1
0,595,3,2
1,595,1,1
2,595,1,1
3,595,1,1
4,595,1,1
5,595,1,1
6,595,1,1
7,595,1,1
8,595,1,1
9,595,1,1
10,595,1,1
11,595,1,1
12,595,1,1
13,595,1,1
14,595,1,1
15,595,2,1
16,595,1,1
17,595,2,2
18,595,2,2
19,595,1,1
20,595,1,1
21,595,1,1
22,595,1,1
23,595,1,1
24,595,1,1
0,596,1,0
1,596,1,1
2,596,1,1
3,596,1,1
4,596,1,1
5,596,1,1
6,596,1,1
7,596,1,3
8,596,1,1
9,596,1,1
10,596,1,1
11,596,1,3
12,596,1,1
13,596,0,1
14,596,1,1
15,596,2,2
16,596,1,2
17,596,1,1
18,596,1,1
19,596,1,1
20,596,1,1
21,596,1,1
22,596,1,1
23,596,1,2
24,596,1,1
0,597,2,0
1,597,1,1
2,597,1,1
3,597,2,3
4,597,1,1
5,597,1,1
6,597,1,1
7,597,1,3
8,597,1,1
9,597,1,1
10,597,1,1
11,597,1,3
12,597,1,1
13,597,0,1
14,597,1,1
15,597,2,2
16,597,1,2
17,597,1,1
18,597,1,1
19,597,1,1
20,597,1,1
21,597,1,1
22,597,1,1
23,597,1,2
24,597,1,1
0,598,3,2
1,598,2,3
2,598,2,1
3,598,1,1
4,598,1,1
5,598,1,1
6,598,1,1
7,598,3,2
8,598,3,3
9,598,1,1
10,598,1,1
11,598,3,2
12,598,1,1
13,598,0,1
14,598,3,2
15,598,2,2
16,598,1,2
17,598,1,1
18,598,1,1
19,598,1,1
20,598,1,1
21,598,1,1
22,598,1,1
23,598,1,2
24,598,1,1
0,599,1,0
1,599,1,1
2,599,1,1
3,599,1,1
4,599,1,1
5,599,1,1
6,599,1,1
7,599,1,3
8,599,1,1
9,599,1,1
10,599,1,1
11,599,1,3
12,599,1,1
13,599,0,1
14,599,1,1
15,599,2,2
16,599,1,2
17,599,1,1
18,599,1,1
19,599,1,1
20,599,1,1
21,599,1,1
22,599,1,1
23,599,1,2
24,599,1,1
0,600,3,2
1,600,1,1
2,600,1,1
3,600,1,1
4,600,1,1
5,600,1,1
6,600,1,1
7,600,1,1
8,600,1,1
9,600,1,1
10,600,1,1
11,600,1,1
12,600,1,1
13,600,1,1
14,600,3,0
15,600,2,1
16,600,1,1
17,600,1,1
18,600,2,3
19,600,1,1
20,600,1,1
21,600,1,1
22,600,1,1
23,600,1,1
24,600,1,1
0,601,3,2
1,601,1,1
2,601,1,1
3,601,1,1
4,601,1,1
5,601,1,1
6,601,1,1
7,601,1,1
8,601,1,1
9,601,1,1
10,601,1,1
11,601,1,1
12,601,1,1
13,601,1,1
14,601,1,1
15,601,2,1
16,601,1,1
17,601,2,2
18,601,2,2
19,601,1,1
20,601,1,1
21,601,1,1
22,601,1,1
23,601,1,1
24,601,1,1
0,602,3,2
1,602,1,1
2,602,1,1
3,602,1,1
4,602,1,1
5,602,1,1
6,602,1,1
7,602,1,1
8,602,1,1
9,602,1,1
10,602,1,1
11,602,1,1
12,602,1,1
13,602,1,1
14,602,3,0
15,602,2,1
16,602,1,1
17,602,1,1
18,602,2,3
19,602,1,1
20,602,1,1
21,602,1,1
22,602,1,1
23,602,1,1
24,602,1,1
0,603,3,2
1,603,2,3
2,603,2,1
3,603,1,1
4,603,1,1
5,603,1,1
6,603,1,1
7,603,3,2
8,603,3,3
9,603,1,1
10,603,1,1
11,603,3,2
12,603,1,1
13,603,0,1
14,603,3,2
15,603,2,2
16,603,1,2
17,603,1,1
18,603,1,1
19,603,1,1
20,603,1,1
21,603,1,1
22,603,1,1
23,603,1,2
24,603,1,1
0,604,1,0
1,604,1,1
2,604,1,1
3,604,1,1
4,604,1,1
5,604,1,1
6,604,1,1
7,604,1,3
8,604,1,1
9,604,1,1
10,604,1,1
11,604,1,3
12,604,1,1
13,604,0,1
14,604,1,1
15,604,2,2
16,604,1,2
17,604,1,1
18,604,1,1
19,604,1,1
20,604,1,1
21,604,1,1
22,604,1,1
23,604,1,2
24,604,1,1
0,605,2,0
1,605,1,1
2,605,1,1
3,605,2,3
4,605,1,1
5,605,1,1
6,605,1,1
7,605,1,3
8,605,1,1
9,605,1,1
10,605,1,1
11,605,1,3
12,605,1,1
13,605,0,1
14,605,1,1
15,605,2,2
16,605,1,2
17,605,1,1
18,605,1,1
19,605,1,1
20,605,1,1
21,605,1,1
22,605,1,1
23,605,1,2
24,605,1,1
0,606,3,2
1,606,1,1
2,606,1,1
3,606,1,1
4,606,1,1
5,606,1,1
6,606,1,1
7,606,1,1
8,606,1,1
9,606,1,1
10,606,1,1
11,606,1,1
12,606,1,1
13,606,1,1
14,606,1,1
15,606,2,1
16,606,1,1
17,606,2,2
18,606,2,2
19,606,1,1
20,606,1,1
21,606,1,1
22,606,1,1
23,606,1,1
24,606,1,1
0,607,3,2
1,607,2,3
2,607,2,1
3,607,1,1
4,607,1,1
5,607,1,1
6,607,1,1
7,607,3,2
8,607,3,3
9,607,1,1
10,607,1,1
11,607,3,2
12,607,1,1
13,607,0,1
14,607,3,2
15,607,2,2
16,607,1,2
17,607,1,1
18,607,1,1
19,607,1,1
20,607,1,1
21,607,1,1
22,607,1,1
23,607,1,2
24,607,1,1
0,608,3,2
1,608,1,1
2,608,1,1
3,608,1,1
4,608,1,1
5,608,1,1
6,608,1,1
7,608,1,1
8,608,1,1
9,608,1,1
10,608,1,1
11,608,1,1
12,608,1,1
13,608,1,1
14,608,3,0
15,608,2,1
16,608,1,1
17,608,1,1
18,608,2,3
19,608,1,1
20,608,1,1
21,608,1,1
22,608,1,1
23,608,1,1
24,608,1,1
0,609,3,2
1,609,1,1
2,609,1,1
3,609,1,1
4,609,1,1
5,609,1,1
6,609,1,1
7,609,1,1
8,609,1,1
9,609,1,1
10,609,1,1
11,609,1,1
12,609,1,1
13,609,1,1
14,609,3,0
15,609,2,1
16,609,1,1
17,609,1,1
18,609,2,3
19,609,1,1
20,609,1,1
21,609,1,1
22,609,1,1
23,609,1,1
24,609,1,1
0,610,1,0
1,610,1,1
2,610,1,1
3,610,1,1
4,610,1,1
5,610,1,1
6,610,1,1
7,610,1,3
8,610,1,1
9,610,1,1
10,610,1,1
11,610,1,3
12,610,1,1
13,610,0,1
14,610,1,1
15,610,2,2
16,610,1,2
17,610,1,1
18,610,1,1
19,610,1,1
20,610,1,1
21,610,1,1
22,610,1,1
23,610,1,2
24,610,1,1
0,611,3,2
1,611,2,3
2,611,2,1
3,611,1,1
4,611,1,1
5,611,1,1
6,611,1,1
7,611,3,2
8,611,3,3
9,611,1,1
10,611,1,1
11,611,3,2
12,611,1,1
13,611,0,1
14,611,3,2
15,611,2,2
16,611,1,2
17,611,1,1
18,611,1,1
19,611,1,1
20,611,1,1
21,611,1,1
22,611,1,1
23,611,1,2
24,611,1,1
0,612,3,2
1,612,1,1
2,612,1,1
3,612,1,1
4,612,1,1
5,612,1,1
6,612,1,1
7,612,1,1
8,612,1,1
9,612,1,1
10,612,1,1
11,612,1,1
12,612,1,1
13,612,1,1
14,612,1,1
15,612,1,1
16,612,1,1
17,612,1,1
18,612,1,1
19,612,1,1
20,612,1,1
21,612,1,1
22,612,1,1
23,612,1,1
24,612,1,1
0,613,3,2
1,613,1,1
2,613,1,1
3,613,1,1
4,613,1,1
5,613,1,1
6,613,1,1
7,613,1,1
8,613,1,1
9,613,1,1
10,613,1,1
11,613,1,1
12,613,1,1
13,613,1,1
14,613,1,1
15,613,2,1
16,613,1,1
17,613,2,2
18,613,2,2
19,613,1,1
20,613,1,1
21,613,1,1
22,613,1,1
23,613,1,1
24,613,1,1
0,614,3,2
1,614,2,0
2,614,1,1
3,614,1,1
4,614,1,1
5,614,1,1
6,614,1,1
7,614,3,2
8,614,1,1
9,614,1,1
10,614,1,1
11,614,3,2
12,614,1,1
13,614,0,1
14,614,3,2
15,614,2,2
16,614,1,2
17,614,1,1
18,614,1,1
19,614,1,1
20,614,1,1
21,614,1,1
22,614,1,1
23,614,1,2
24,614,1,1
0,615,2,0
1,615,1,1
2,615,1,1
3,615,2,3
4,615,1,1
5,615,1,1
6,615,1,1
7,615,1,3
8,615,1,1
9,615,1,1
10,615,1,1
11,615,1,3
12,615,1,1
13,615,0,1
14,615,1,1
15,615,2,2
16,615,1,2
17,615,1,1
18,615,1,1
19,615,1,1
20,615,1,1
21,615,1,1
22,615,1,1
23,615,1,2
24,615,1,1
0,616,3,2
1,616,1,1
2,616,1,1
3,616,1,1
4,616,1,1
5,616,1,1
6,616,1,1
7,616,1,1
8,616,1,1
9,616,1,1
10,616,1,1
11,616,1,1
12,616,1,1
13,616,1,1
14,616,1,1
15,616,2,1
16,616,1,1
17,616,2,2
18,616,2,2
19,616,1,1
20,616,1,1
21,616,1,1
22,616,1,1
23,616,1,1
24,616,1,1
0,617,1,0
1,617,1,1
2,617,1,1
3,617,1,1
4,617,1,1
5,617,1,1
6,617,1,1
7,617,1,3
8,617,1,1
9,617,1,1
10,617,1,1
11,617,1,3
12,617,1,1
13,617,0,1
14,617,1,1
15,617,2,2
16,617,1,2
17,617,1,1
18,617,1,1
19,617,1,1
20,617,1,1
21,617,1,1
22,617,1,1
23,617,1,2
24,617,1,1
0,618,3,2
1,618,1,1
2,618,1,1
3,618,1,1
4,618,1,1
5,618,1,1
6,618,1,1
7,618,1,1
8,618,1,1
9,618,1,1
10,618,1,1
11,618,1,1
12,618,1,1
13,618,1,1
14,618,1,1
15,618,2,1
16,618,1,1
17,618,2,2
18,618,2,2
19,618,1,1
20,618,1,1
21,618,1,1
22,618,1,1
23,618,1,1
24,618,1,1
0,619,3,2
1,619,1,1
2,619,1,1
3,619,1,1
4,619,1,1
5,619,1,1
6,619,1,1
7,619,1,1
8,619,1,1
9,619,1,1
10,619,1,1
11,619,1,1
12,619,1,1
13,619,1,1
14,619,1,1
15,619,2,1
16,619,1,1
17,619,2,2
18,619,2,2
19,619,1,1
20,619,1,1
21,619,1,1
22,619,1,1
23,619,1,1
24,619,1,1
0,620,3,2
1,620,2,3
2,620,2,1
3,620,1,1
4,620,1,1
5,620,1,1
6,620,1,1
7,620,3,2
8,620,3,3
9,620,1,1
10,620,1,1
11,620,3,2
12,620,1,1
13,620,0,1
14,620,3,2
15,620,2,2
16,620,1,2
17,620,1,1
18,620,1,1
19,620,1,1
20,620,1,1
21,620,1,1
22,620,1,1
23,620,1,2
24,620,1,1
0,621,3,2
1,621,2,3
2,621,2,1
3,621,1,1
4,621,1,1
5,621,1,1
6,621,1,1
7,621,3,2
8,621,3,3
9,621,1,1
10,621,1,1
11,621,3,2
12,621,1,1
13,621,0,1
14,621,3,2
15,621,2,2
16,621,1,2
17,621,1,1
18,621,1,1
19,621,1,1
20,621,1,1
21,621,1,1
22,621,1,1
23,621,1,2
24,621,1,1
0,622,3,2
1,622,1,1
2,622,1,1
3,622,1,1
4,622,1,1
5,622,1,1
6,622,1,1
7,622,1,1
8,622,1,1
9,622,1,1
10,622,1,1
11,622,1,1
12,622,1,1
13,622,1,1
14,622,3,0
15,622,2,1
16,622,1,1
17,622,1,1
18,622,2,3
19,622,1,1
20,622,1,1
21,622,1,1
22,622,1,1
23,622,1,1
24,622,1,1
0,623,3,2
1,623,1,1
2,623,1,1
3,623,1,1
4,623,1,1
5,623,1,1
6,623,1,1
7,623,3,3
8,623,1,1
9,623,1,1
10,623,1,1
11,623,1,1
12,623,1,2
13,623,0,2
14,623,1,1
15,623,2,2
16,623,1,2
17,623,1,1
18,623,1,1
19,623,1,1
20,623,1,1
21,623,1,1
22,623,1,1
23,623,3,3
24,623,1,1
0,624,3,2
1,624,1,1
2,624,1,1
3,624,1,1
4,624,1,1
5,624,1,1
6,624,1,1
7,624,1,1
8,624,1,1
9,624,1,1
10,624,1,1
11,624,1,1
12,624,1,1
13,624,1,1
14,624,1,1
15,624,1,1
16,624,1,1
17,624,1,1
18,624,1,1
19,624,1,1
20,624,1,1
21,624,1,1
22,624,1,1
23,624,1,1
24,624,1,1
0,625,1,0
1,625,1,1
2,625,1,1
3,625,1,1
4,625,1,1
5,625,1,1
6,625,1,1
7,625,1,3
8,625,1,1
9,625,1,1
10,625,1,1
11,625,1,3
12,625,1,1
13,625,0,1
14,625,1,1
15,625,2,2
16,625,1,2
17,625,1,1
18,625,1,1
19,625,1,1
20,625,1,1
21,625,1,1
22,625,1,1
23,625,1,2
24,625,1,1
0,626,1,0
1,626,1,1
2,626,1,1
3,626,1,1
4,626,1,1
5,626,1,1
6,626,1,1
7,626,1,3
8,626,1,1
9,626,1,1
10,626,1,1
11,626,1,3
12,626,1,1
13,626,0,1
14,626,1,1
15,626,2,2
16,626,1,2
17,626,1,1
18,626,1,1
19,626,1,1
20,626,1,1
21,626,1,1
22,626,1,1
23,626,1,2
24,626,1,1
0,627,2,0
1,627,1,1
2,627,1,1
3,627,2,3
4,627,1,1
5,627,1,1
6,627,1,1
7,627,1,3
8,627,1,1
9,627,1,1
10,627,1,1
11,627,1,3
12,627,1,1
13,627,0,1
14,627,1,1
15,627,2,2
16,627,1,2
17,627,1,1
18,627,1,1
19,627,1,1
20,627,1,1
21,627,1,1
22,627,1,1
23,627,1,2
24,627,1,1
0,628,1,0
1,628,1,1
2,628,1,1
3,628,1,1
4,628,1,1
5,628,1,1
6,628,1,1
7,628,1,3
8,628,1,1
9,628,1,1
10,628,1,1
11,628,1,3
12,628,1,1
13,628,0,1
14,628,1,1
15,628,2,2
16,628,1,2
17,628,1,1
18,628,1,1
19,628,1,1
20,628,1,1
21,628,1,1
22,628,1,1
23,628,1,2
24,628,1,1
0,629,2,0
1,629,1,1
2,629,1,1
3,629,2,3
4,629,1,1
5,629,1,1
6,629,1,1
7,629,1,3
8,629,1,1
9,629,1,1
10,629,1,1
11,629,1,3
12,629,1,1
13,629,0,1
14,629,1,1
15,629,2,2
16,629,1,2
17,629,1,1
18,629,1,1
19,629,1,1
20,629,1,1
21,629,1,1
22,629,1,1
23,629,1,2
24,629,1,1
0,630,2,0
1,630,1,1
2,630,1,1
3,630,2,3
4,630,1,1
5,630,1,1
6,630,1,1
7,630,1,3
8,630,1,1
9,630,1,1
10,630,1,1
11,630,1,3
12,630,1,1
13,630,0,1
14,630,1,1
15,630,2,2
16,630,1,2
17,630,1,1
18,630,1,1
19,630,1,1
20,630,1,1
21,630,1,1
22,630,1,1
23,630,1,2
24,630,1,1
0,631,3,2
1,631,1,1
2,631,1,1
3,631,1,1
4,631,1,1
5,631,1,1
6,631,1,1
7,631,3,3
8,631,1,1
9,631,1,1
10,631,1,1
11,631,1,1
12,631,1,2
13,631,0,2
14,631,1,1
15,631,2,2
16,631,1,2
17,631,1,1
18,631,1,1
19,631,1,1
20,631,1,1
21,631,1,1
22,631,1,1
23,631,3,3
24,631,1,1
0,632,2,0
1,632,1,1
2,632,1,1
3,632,2,3
4,632,1,1
5,632,1,1
6,632,1,1
7,632,1,3
8,632,1,1
9,632,1,1
10,632,1,1
11,632,1,3
12,632,1,1
13,632,0,1
14,632,1,1
15,632,2,2
16,632,1,2
17,632,1,1
18,632,1,1
19,632,1,1
20,632,1,1
21,632,1,1
22,632,1,1
23,632,1,2
24,632,1,1
0,633,1,0
1,633,1,1
2,633,1,1
3,633,1,1
4,633,1,1
5,633,1,1
6,633,1,1
7,633,1,3
8,633,1,1
9,633,1,1
10,633,1,1
11,633,1,3
12,633,1,1
13,633,0,1
14,633,1,1
15,633,2,2
16,633,1,2
17,633,1,1
18,633,1,1
19,633,1,1
20,633,1,1
21,633,1,1
22,633,1,1
23,633,1,2
24,633,1,1
0,634,3,2
1,634,1,1
2,634,1,1
3,634,1,1
4,634,1,1
5,634,1,1
6,634,1,1
7,634,1,1
8,634,1,1
9,634,1,1
10,634,1,1
11,634,1,1
12,634,1,1
13,634,1,1
14,634,3,0
15,634,2,1
16,634,1,1
17,634,1,1
18,634,2,3
19,634,1,1
20,634,1,1
21,634,1,1
22,634,1,1
23,634,1,1
24,634,1,1
0,635,2,0
1,635,1,1
2,635,1,1
3,635,2,3
4,635,1,1
5,635,1,1
6,635,1,1
7,635,1,3
8,635,1,1
9,635,1,1
10,635,1,1
11,635,1,3
12,635,1,1
13,635,0,1
14,635,1,1
15,635,2,2
16,635,1,2
17,635,1,1
18,635,1,1
19,635,1,1
20,635,1,1
21,635,1,1
22,635,1,1
23,635,1,2
24,635,1,1
0,636,3,2
1,636,1,1
2,636,1,1
3,636,1,1
4,636,1,1
5,636,1,1
6,636,1,1
7,636,1,1
8,636,1,1
9,636,1,1
10,636,1,1
11,636,1,1
12,636,1,1
13,636,1,1
14,636,3,0
15,636,2,1
16,636,1,1
17,636,1,1
18,636,2,3
19,636,1,1
20,636,1,1
21,636,1,1
22,636,1,1
23,636,1,1
24,636,1,1
0,637,2,0
1,637,1,1
2,637,1,1
3,637,2,3
4,637,1,1
5,637,1,1
6,637,1,1
7,637,1,3
8,637,1,1
9,637,1,1
10,637,1,1
11,637,1,3
12,637,1,1
13,637,0,1
14,637,1,1
15,637,2,2
16,637,1,2
17,637,1,1
18,637,1,1
19,637,1,1
20,637,1,1
21,637,1,1
22,637,1,1
23,637,1,2
24,637,1,1
0,638,1,0
1,638,1,1
2,638,1,1
3,638,1,1
4,638,1,1
5,638,1,1
6,638,1,1
7,638,1,3
8,638,1,1
9,638,1,1
10,638,1,1
11,638,1,3
12,638,1,1
13,638,0,1
14,638,1,1
15,638,2,2
16,638,1,2
17,638,1,1
18,638,1,1
19,638,1,1
20,638,1,1
21,638,1,1
22,638,1,1
23,638,1,2
24,638,1,1
0,639,3,2
1,639,1,1
2,639,1,1
3,639,1,1
4,639,1,1
5,639,1,1
6,639,1,1
7,639,1,1
8,639,1,1
9,639,1,1
10,639,1,1
11,639,1,1
12,639,1,1
13,639,1,1
14,639,1,1
15,639,2,1
16,639,1,1
17,639,2,2
18,639,2,2
19,639,1,1
20,639,1,1
21,639,1,1
22,639,1,1
23,639,1,1
24,639,1,1
0,640,3,2
1,640,2,3
2,640,2,1
3,640,1,1
4,640,1,1
5,640,1,1
6,640,1,1
7,640,3,2
8,640,3,3
9,640,1,1
10,640,1,1
11,640,3,2
12,640,1,1
13,640,0,1
14,640,3,2
15,640,2,2
16,640,1,2
17,640,1,1
18,640,1,1
19,640,1,1
20,640,1,1
21,640,1,1
22,640,1,1
23,640,1,2
24,640,1,1
0,641,3,2
1,641,1,1
2,641,1,1
3,641,1,1
4,641,1,1
5,641,1,1
6,641,1,1
7,641,1,1
8,641,1,1
9,641,1,1
10,641,1,1
11,641,1,1
12,641,1,1
13,641,1,1
14,641,3,0
15,641,2,1
16,641,1,1
17,641,1,1
18,641,2,3
19,641,1,1
20,641,1,1
21,641,1,1
22,641,1,1
23,641,1,1
24,641,1,1
0,642,2,0
1,642,1,1
2,642,1,1
3,642,2,3
4,642,1,1
5,642,1,1
6,642,1,1
7,642,1,3
8,642,1,1
9,642,1,1
10,642,1,1
11,642,1,3
12,642,1,1
13,642,0,1
14,642,1,1
15,642,2,2
16,642,1,2
17,642,1,1
18,642,1,1
19,642,1,1
20,642,1,1
21,642,1,1
22,642,1,1
23,642,1,2
24,642,1,1
0,643,3,2
1,643,1,1
2,643,1,1
3,643,1,1
4,643,1,1
5,643,1,1
6,643,1,1
7,643,1,1
8,643,1,1
9,643,1,1
10,643,1,1
11,643,1,1
12,643,1,1
13,643,1,1
14,643,1,1
15,643,1,1
16,643,1,1
17,643,1,1
18,643,1,1
19,643,1,1
20,643,1,1
21,643,1,1
22,643,1,1
23,643,1,1
24,643,1,1
0,644,2,0
1,644,1,1
2,644,1,1
3,644,2,3
4,644,1,1
5,644,1,1
6,644,1,1
7,644,1,3
8,644,1,1
9,644,1,1
10,644,1,1
11,644,1,3
12,644,1,1
13,644,0,1
14,644,1,1
15,644,2,2
16,644,1,2
17,644,1,1
18,644,1,1
19,644,1,1
20,644,1,1
21,644,1,1
22,644,1,1
23,644,1,2
24,644,1,1
0,645,3,2
1,645,1,1
2,645,1,1
3,645,1,1
4,645,1,1
5,645,1,1
6,645,1,1
7,645,3,3
8,645,1,1
9,645,1,1
10,645,1,1
11,645,1,1
12,645,1,2
13,645,0,2
14,645,1,1
15,645,2,2
16,645,1,2
17,645,1,1
18,645,1,1
19,645,1,1
20,645,1,1
21,645,1,1
22,645,1,1
23,645,3,3
24,645,1,1
0,646,1,0
1,646,1,1
2,646,1,1
3,646,1,1
4,646,1,1
5,646,1,1
6,646,1,1
7,646,1,3
8,646,1,1
9,646,1,1
10,646,1,1
11,646,1,3
12,646,1,1
13,646,0,1
14,646,1,1
15,646,2,2
16,646,1,2
17,646,1,1
18,646,1,1
19,646,1,1
20,646,1,1
21,646,1,1
22,646,1,1
23,646,1,2
24,646,1,1
0,647,3,2
1,647,1,1
2,647,1,1
3,647,1,1
4,647,1,1
5,647,1,1
6,647,1,1
7,647,1,1
8,647,1,1
9,647,1,1
10,647,1,1
11,647,1,1
12,647,1,1
13,647,1,1
14,647,1,1
15,647,2,1
16,647,1,1
17,647,2,2
18,647,2,2
19,647,1,1
20,647,1,1
21,647,1,1
22,647,1,1
23,647,1,1
24,647,1,1
0,648,3,2
1,648,2,0
2,648,1,1
3,648,1,1
4,648,1,1
5,648,1,1
6,648,1,1
7,648,3,2
8,648,1,1
9,648,1,1
10,648,1,1
11,648,3,2
12,648,1,1
13,648,0,1
14,648,3,2
15,648,2,2
16,648,1,2
17,648,1,1
18,648,1,1
19,648,1,1
20,648,1,1
21,648,1,1
22,648,1,1
23,648,1,2
24,648,1,1
0,649,1,0
1,649,1,1
2,649,1,1
3,649,1,1
4,649,1,1
5,649,1,1
6,649,1,1
7,649,1,3
8,649,1,1
