chr,bin,cn,counts
17,356,0|5,0
17,356,0|6,0
17,356,10|0,0
17,356,1|0,335
17,356,1|1,0
17,356,1|2,0
17,356,1|3,0
17,356,1|4,0
17,356,1|5,0
17,356,1|6,0
17,356,2|0,328
17,356,2|1,0
17,356,2|2,0
17,356,2|3,0
17,356,2|4,0
17,356,2|5,0
17,356,2|6,0
17,356,2|7,0
17,356,2|8,0
17,356,2|9,0
17,356,3|0,225
17,356,3|1,0
17,356,3|10,0
17,356,3|11,0
17,356,3|2,0
17,356,3|3,0
17,356,3|4,0
17,356,3|5,0
17,356,3|6,0
17,356,3|7,0
17,356,3|8,0
17,356,4|0,0
17,356,4|1,0
17,356,4|2,0
17,356,4|3,0
17,356,4|4,0
17,356,4|5,0
17,356,4|6,0
17,356,4|7,0
17,356,4|8,0
17,356,4|9,0
17,356,5|0,1
17,356,5|1,0
17,356,5|2,0
17,356,5|3,0
17,356,5|4,0
17,356,5|5,0
17,356,5|6,0
17,356,5|7,0
17,356,5|8,0
17,356,5|9,0
17,356,6|0,0
17,356,6|1,0
17,356,6|2,0
17,356,6|3,0
17,356,6|4,0
17,356,6|5,0
17,356,6|6,0
17,356,6|7,0
17,356,6|8,0
17,356,6|9,0
17,356,7|0,0
17,356,7|1,0
17,356,7|2,0
17,356,7|3,0
17,356,7|4,0
17,356,7|5,0
17,356,7|6,0
17,356,7|7,0
17,356,8|0,0
17,356,8|1,0
17,356,8|2,0
17,356,8|3,0
17,356,8|4,0
17,356,8|5,0
17,356,8|6,0
17,356,9|0,0
17,356,9|2,0
17,356,9|3,0
17,356,9|4,0
17,356,9|6,0
17,357,0|0,1
17,357,0|1,0
17,357,0|2,0
17,357,0|3,0
17,357,0|4,0
17,357,0|5,0
17,357,0|6,0
17,357,10|0,0
17,357,1|0,319
17,357,1|1,0
17,357,1|2,0
17,357,1|3,0
17,357,1|4,0
17,357,1|5,0
17,357,1|6,0
17,357,2|0,346
17,357,2|1,0
17,357,2|2,0
17,357,2|3,0
17,357,2|4,0
17,357,2|5,0
17,357,2|6,0
17,357,2|7,0
17,357,2|8,0
17,357,2|9,0
17,357,3|0,223
17,357,3|1,0
17,357,3|10,0
17,357,3|11,0
17,357,3|2,0
17,357,3|3,0
17,357,3|4,0
17,357,3|5,0
17,357,3|6,0
17,357,3|7,0
17,357,3|8,0
17,357,4|0,0
17,357,4|1,0
17,357,4|2,0
17,357,4|3,0
17,357,4|4,0
17,357,4|5,0
17,357,4|6,0
17,357,4|7,0
17,357,4|8,0
17,357,4|9,0
17,357,5|0,1
17,357,5|1,0
17,357,5|2,0
17,357,5|3,0
17,357,5|4,0
17,357,5|5,0
17,357,5|6,0
17,357,5|7,0
17,357,5|8,0
17,357,5|9,0
17,357,6|0,0
17,357,6|1,0
17,357,6|2,0
17,357,6|3,0
17,357,6|4,0
17,357,6|5,0
17,357,6|6,0
17,357,6|7,0
17,357,6|8,0
17,357,6|9,0
17,357,7|0,0
17,357,7|1,0
17,357,7|2,0
17,357,7|3,0
17,357,7|4,0
17,357,7|5,0
17,357,7|6,0
17,357,7|7,0
17,357,8|0,0
17,357,8|1,0
17,357,8|2,0
17,357,8|3,0
17,357,8|4,0
17,357,8|5,0
17,357,8|6,0
17,357,9|0,0
17,357,9|2,0
17,357,9|3,0
17,357,9|4,0
17,357,9|6,0
17,358,0|0,2
17,358,0|1,0
17,358,0|2,0
17,358,0|3,0
17,358,0|4,0
17,358,0|5,0
17,358,0|6,0
17,358,10|0,0
17,358,1|0,313
17,358,1|1,0
17,358,1|2,0
17,358,1|3,0
17,358,1|4,0
17,358,1|5,0
17,358,1|6,0
17,358,2|0,108
17,358,2|1,0
17,358,2|2,0
17,358,2|3,0
17,358,2|4,0
17,358,2|5,0
17,358,2|6,0
17,358,2|7,0
17,358,2|8,0
17,358,2|9,0
17,358,3|0,458
17,358,3|1,0
17,358,3|10,0
17,358,3|11,0
17,358,3|2,0
17,358,3|3,0
17,358,3|4,0
17,358,3|5,0
17,358,3|6,0
17,358,3|7,0
17,358,3|8,0
17,358,4|0,8
17,358,4|1,0
17,358,4|2,0
17,358,4|3,0
17,358,4|4,0
17,358,4|5,0
17,358,4|6,0
17,358,4|7,0
17,358,4|8,0
17,358,4|9,0
17,358,5|0,0
17,358,5|1,1
17,358,5|2,0
17,358,5|3,0
17,358,5|4,0
17,358,5|5,0
17,358,5|6,0
17,358,5|7,0
17,358,5|8,0
17,358,5|9,0
17,358,6|0,0
17,358,6|1,0
17,358,6|2,0
17,358,6|3,0
17,358,6|4,0
17,358,6|5,0
17,358,6|6,0
17,358,6|7,0
17,358,6|8,0
17,358,6|9,0
17,358,7|0,0
17,358,7|1,0
17,358,7|2,0
17,358,7|3,0
17,358,7|4,0
17,358,7|5,0
17,358,7|6,0
17,358,7|7,0
17,358,8|0,0
17,358,8|1,0
17,358,8|2,0
17,358,8|3,0
17,358,8|4,0
17,358,8|5,0
17,358,8|6,0
17,358,9|0,0
17,358,9|2,0
17,358,9|3,0
17,358,9|4,0
17,358,9|6,0
17,359,0|0,0
17,359,0|1,0
17,359,0|2,0
17,359,0|3,0
17,359,0|4,0
17,359,0|5,0
17,359,0|6,0
17,359,10|0,0
17,359,1|0,13
17,359,1|1,0
17,359,1|2,0
17,359,1|3,0
17,359,1|4,0
17,359,1|5,0
17,359,1|6,0
17,359,2|0,286
17,359,2|1,0
17,359,2|2,0
17,359,2|3,0
17,359,2|4,0
17,359,2|5,0
17,359,2|6,0
17,359,2|7,0
17,359,2|8,0
17,359,2|9,0
17,359,3|0,39
17,359,3|1,0
17,359,3|10,0
17,359,3|11,0
17,359,3|2,0
17,359,3|3,0
17,359,3|4,0
17,359,3|5,0
17,359,3|6,0
17,359,3|7,0
17,359,3|8,0
17,359,4|0,91
17,359,4|1,0
17,359,4|2,0
17,359,4|3,0
17,359,4|4,0
17,359,4|5,0
17,359,4|6,0
17,359,4|7,0
17,359,4|8,0
17,359,4|9,0
17,359,5|0,450
17,359,5|1,0
17,359,5|2,0
17,359,5|3,0
17,359,5|4,0
17,359,5|5,0
17,359,5|6,0
17,359,5|7,0
17,359,5|8,0
17,359,5|9,0
17,359,6|0,8
17,359,6|1,0
17,359,6|2,0
17,359,6|3,0
17,359,6|4,0
17,359,6|5,0
17,359,6|6,0
17,359,6|7,0
17,359,6|8,0
17,359,6|9,0
17,359,7|0,2
17,359,7|1,0
17,359,7|2,0
17,359,7|3,0
17,359,7|4,0
17,359,7|5,0
17,359,7|6,0
17,359,7|7,0
17,359,8|0,1
17,359,8|1,0
17,359,8|2,0
17,359,8|3,0
17,359,8|4,0
17,359,8|5,0
17,359,8|6,0
17,359,9|0,0
17,359,9|2,0
17,359,9|3,0
17,359,9|4,0
17,359,9|6,0
17,360,0|0,0
17,360,0|1,0
17,360,0|2,0
17,360,0|3,0
17,360,0|4,0
17,360,0|5,0
17,360,0|6,0
17,360,10|0,0
17,360,1|0,26
17,360,1|1,0
17,360,1|2,0
17,360,1|3,0
17,360,1|4,0
17,360,1|5,0
17,360,1|6,0
17,360,2|0,386
17,360,2|1,0
17,360,2|2,0
17,360,2|3,0
17,360,2|4,0
17,360,2|5,0
17,360,2|6,0
17,360,2|7,0
17,360,2|8,0
17,360,2|9,0
17,360,3|0,23
17,360,3|1,0
17,360,3|10,0
17,360,3|11,0
17,360,3|2,0
17,360,3|3,0
17,360,3|4,0
17,360,3|5,0
17,360,3|6,0
17,360,3|7,0
17,360,3|8,0
17,360,4|0,7
17,360,4|1,0
17,360,4|2,0
17,360,4|3,0
17,360,4|4,0
17,360,4|5,0
17,360,4|6,0
17,360,4|7,0
17,360,4|8,0
17,360,4|9,0
17,360,5|0,441
17,360,5|1,0
17,360,5|2,0
17,360,5|3,0
17,360,5|4,0
17,360,5|5,0
17,360,5|6,0
17,360,5|7,0
17,360,5|8,0
17,360,5|9,0
17,360,6|0,6
17,360,6|1,0
17,360,6|2,0
17,360,6|3,0
17,360,6|4,0
17,360,6|5,0
17,360,6|6,0
17,360,6|7,0
17,360,6|8,0
17,360,6|9,0
17,360,7|0,1
17,360,7|1,0
17,360,7|2,0
17,360,7|3,0
17,360,7|4,0
17,360,7|5,0
17,360,7|6,0
17,360,7|7,0
17,360,8|0,0
17,360,8|1,0
17,360,8|2,0
17,360,8|3,0
17,360,8|4,0
17,360,8|5,0
17,360,8|6,0
17,360,9|0,0
17,360,9|2,0
17,360,9|3,0
17,360,9|4,0
17,360,9|6,0
17,361,0|0,0
17,361,0|1,0
17,361,0|2,0
17,361,0|3,0
17,361,0|4,0
17,361,0|5,0
17,361,0|6,0
17,361,10|0,0
17,361,1|0,17
17,361,1|1,0
17,361,1|2,0
17,361,1|3,0
17,361,1|4,0
17,361,1|5,0
17,361,1|6,0
17,361,2|0,304
17,361,2|1,0
17,361,2|2,0
17,361,2|3,0
17,361,2|4,0
17,361,2|5,0
17,361,2|6,0
17,361,2|7,0
17,361,2|8,0
17,361,2|9,0
17,361,3|0,38
17,361,3|1,0
17,361,3|10,0
17,361,3|11,0
17,361,3|2,0
17,361,3|3,0
17,361,3|4,0
17,361,3|5,0
17,361,3|6,0
17,361,3|7,0
17,361,3|8,0
17,361,4|0,75
17,361,4|1,0
17,361,4|2,0
17,361,4|3,0
17,361,4|4,0
17,361,4|5,0
17,361,4|6,0
17,361,4|7,0
17,361,4|8,0
17,361,4|9,0
17,361,5|0,447
17,361,5|1,0
17,361,5|2,0
17,361,5|3,0
17,361,5|4,0
17,361,5|5,0
17,361,5|6,0
17,361,5|7,0
17,361,5|8,0
17,361,5|9,0
17,361,6|0,8
17,361,6|1,0
17,361,6|2,0
17,361,6|3,0
17,361,6|4,0
17,361,6|5,0
17,361,6|6,0
17,361,6|7,0
17,361,6|8,0
17,361,6|9,0
17,361,7|0,0
17,361,7|1,0
17,361,7|2,0
17,361,7|3,0
17,361,7|4,0
17,361,7|5,0
17,361,7|6,0
17,361,7|7,0
17,361,8|0,1
17,361,8|1,0
17,361,8|2,0
17,361,8|3,0
17,361,8|4,0
17,361,8|5,0
17,361,8|6,0
17,361,9|0,0
17,361,9|2,0
17,361,9|3,0
17,361,9|4,0
17,361,9|6,0
17,362,0|0,0
17,362,0|1,0
17,362,0|2,0
17,362,0|3,0
17,362,0|4,0
17,362,0|5,0
17,362,0|6,0
17,362,10|0,0
17,362,1|0,8
17,362,1|1,0
17,362,1|2,0
17,362,1|3,0
17,362,1|4,0
17,362,1|5,0
17,362,1|6,0
17,362,2|0,299
17,362,2|1,0
17,362,2|2,0
17,362,2|3,0
17,362,2|4,0
17,362,2|5,0
17,362,2|6,0
17,362,2|7,0
17,362,2|8,0
17,362,2|9,0
17,362,3|0,45
17,362,3|1,0
17,362,3|10,0
17,362,3|11,0
17,362,3|2,0
17,362,3|3,0
17,362,3|4,0
17,362,3|5,0
17,362,3|6,0
17,362,3|7,0
17,362,3|8,0
17,362,4|0,90
17,362,4|1,0
17,362,4|2,0
17,362,4|3,0
17,362,4|4,0
17,362,4|5,0
17,362,4|6,0
17,362,4|7,0
17,362,4|8,0
17,362,4|9,0
17,362,5|0,225
17,362,5|1,0
17,362,5|2,0
17,362,5|3,0
17,362,5|4,0
17,362,5|5,0
17,362,5|6,0
17,362,5|7,0
17,362,5|8,0
17,362,5|9,0
17,362,6|0,220
17,362,6|1,0
17,362,6|2,0
17,362,6|3,0
17,362,6|4,0
17,362,6|5,0
17,362,6|6,0
17,362,6|7,0
17,362,6|8,0
17,362,6|9,0
17,362,7|0,2
17,362,7|1,0
17,362,7|2,0
17,362,7|3,0
17,362,7|4,0
17,362,7|5,0
17,362,7|6,0
17,362,7|7,0
17,362,8|0,1
17,362,8|1,0
17,362,8|2,0
17,362,8|3,0
17,362,8|4,0
17,362,8|5,0
17,362,8|6,0
17,362,9|0,0
17,362,9|2,0
17,362,9|3,0
17,362,9|4,0
17,362,9|6,0
17,363,0|0,0
17,363,0|1,0
17,363,0|2,0
17,363,0|3,0
17,363,0|4,0
17,363,0|5,0
17,363,0|6,0
17,363,10|0,0
17,363,1|0,16
17,363,1|1,0
17,363,1|2,0
17,363,1|3,0
17,363,1|4,0
17,363,1|5,0
17,363,1|6,0
17,363,2|0,377
17,363,2|1,0
17,363,2|2,0
17,363,2|3,0
17,363,2|4,0
17,363,2|5,0
17,363,2|6,0
17,363,2|7,0
17,363,2|8,0
17,363,2|9,0
17,363,3|0,34
17,363,3|1,0
17,363,3|10,0
17,363,3|11,0
17,363,3|2,0
17,363,3|3,0
17,363,3|4,0
17,363,3|5,0
17,363,3|6,0
17,363,3|7,0
17,363,3|8,0
17,363,4|0,15
17,363,4|1,0
17,363,4|2,0
17,363,4|3,0
17,363,4|4,0
17,363,4|5,0
17,363,4|6,0
17,363,4|7,0
17,363,4|8,0
17,363,4|9,0
17,363,5|0,228
17,363,5|1,0
17,363,5|2,0
17,363,5|3,0
17,363,5|4,0
17,363,5|5,0
17,363,5|6,0
17,363,5|7,0
17,363,5|8,0
17,363,5|9,0
17,363,6|0,219
17,363,6|1,0
17,363,6|2,0
17,363,6|3,0
17,363,6|4,0
17,363,6|5,0
17,363,6|6,0
17,363,6|7,0
17,363,6|8,0
17,363,6|9,0
17,363,7|0,1
17,363,7|1,0
17,363,7|2,0
17,363,7|3,0
17,363,7|4,0
17,363,7|5,0
17,363,7|6,0
17,363,7|7,0
17,363,8|0,0
17,363,8|1,0
17,363,8|2,0
17,363,8|3,0
17,363,8|4,0
17,363,8|5,0
17,363,8|6,0
17,363,9|0,0
17,363,9|2,0
17,363,9|3,0
17,363,9|4,0
17,363,9|6,0
17,364,0|0,0
17,364,0|1,0
17,364,0|2,0
17,364,0|3,0
17,364,0|4,0
17,364,0|5,0
17,364,0|6,0
17,364,10|0,0
17,364,1|0,8
17,364,1|1,0
17,364,1|2,0
17,364,1|3,0
17,364,1|4,0
17,364,1|5,0
17,364,1|6,0
17,364,2|0,153
17,364,2|1,0
17,364,2|2,0
17,364,2|3,0
17,364,2|4,0
17,364,2|5,0
17,364,2|6,0
17,364,2|7,0
17,364,2|8,0
17,364,2|9,0
17,364,3|0,161
17,364,3|1,0
17,364,3|10,0
17,364,3|11,0
17,364,3|2,0
17,364,3|3,0
17,364,3|4,0
17,364,3|5,0
17,364,3|6,0
17,364,3|7,0
17,364,3|8,0
17,364,4|0,65
17,364,4|1,0
17,364,4|2,0
17,364,4|3,0
17,364,4|4,0
17,364,4|5,0
17,364,4|6,0
17,364,4|7,0
17,364,4|8,0
17,364,4|9,0
17,364,5|0,273
17,364,5|1,1
17,364,5|2,0
17,364,5|3,0
17,364,5|4,0
17,364,5|5,0
17,364,5|6,0
17,364,5|7,0
17,364,5|8,0
17,364,5|9,0
17,364,6|0,225
17,364,6|1,0
17,364,6|2,0
17,364,6|3,0
17,364,6|4,0
17,364,6|5,0
17,364,6|6,0
17,364,6|7,0
17,364,6|8,0
17,364,6|9,0
17,364,7|0,1
17,364,7|1,0
17,364,7|2,0
17,364,7|3,0
17,364,7|4,0
17,364,7|5,0
17,364,7|6,0
17,364,7|7,0
17,364,8|0,0
17,364,8|1,2
17,364,8|2,0
17,364,8|3,0
17,364,8|4,0
17,364,8|5,0
17,364,8|6,0
17,364,9|0,1
17,364,9|2,0
17,364,9|3,0
17,364,9|4,0
17,364,9|6,0
18,365,0|0,0
18,365,0|1,2
18,365,0|2,0
18,365,0|3,0
18,365,0|4,0
18,365,0|5,0
18,365,0|6,0
18,365,10|0,0
18,365,1|0,8
18,365,1|1,347
18,365,1|2,8
18,365,1|3,1
18,365,1|4,0
18,365,1|5,0
18,365,1|6,0
18,365,2|0,231
18,365,2|1,5
18,365,2|2,55
18,365,2|3,0
18,365,2|4,0
18,365,2|5,0
18,365,2|6,0
18,365,2|7,0
18,365,2|8,0
18,365,2|9,0
18,365,3|0,212
18,365,3|1,1
18,365,3|10,0
18,365,3|11,0
18,365,3|2,1
18,365,3|3,0
18,365,3|4,0
18,365,3|5,0
18,365,3|6,0
18,365,3|7,0
18,365,3|8,0
18,365,4|0,17
18,365,4|1,1
18,365,4|2,0
18,365,4|3,0
18,365,4|4,0
18,365,4|5,0
18,365,4|6,0
18,365,4|7,0
18,365,4|8,0
18,365,4|9,0
18,365,5|0,0
18,365,5|1,0
18,365,5|2,0
18,365,5|3,0
18,365,5|4,0
18,365,5|5,0
18,365,5|6,0
18,365,5|7,0
18,365,5|8,0
18,365,5|9,0
18,365,6|0,0
18,365,6|1,0
18,365,6|2,0
18,365,6|3,0
18,365,6|4,0
18,365,6|5,0
18,365,6|6,0
18,365,6|7,0
18,365,6|8,0
18,365,6|9,0
18,365,7|0,0
18,365,7|1,0
18,365,7|2,0
18,365,7|3,0
18,365,7|4,0
18,365,7|5,0
18,365,7|6,0
18,365,7|7,0
18,365,8|0,1
18,365,8|1,0
18,365,8|2,0
18,365,8|3,0
18,365,8|4,0
18,365,8|5,0
18,365,8|6,0
18,365,9|0,0
18,365,9|2,0
18,365,9|3,0
18,365,9|4,0
18,365,9|6,0
18,366,0|0,0
18,366,0|1,2
18,366,0|2,0
18,366,0|3,0
18,366,0|4,0
18,366,0|5,0
18,366,0|6,0
18,366,10|0,0
18,366,1|0,2
18,366,1|1,341
18,366,1|2,9
18,366,1|3,1
18,366,1|4,0
18,366,1|5,0
18,366,1|6,0
18,366,2|0,6
18,366,2|1,8
18,366,2|2,286
18,366,2|3,5
18,366,2|4,0
18,366,2|5,0
18,366,2|6,0
18,366,2|7,0
18,366,2|8,0
18,366,2|9,0
18,366,3|0,197
18,366,3|1,0
18,366,3|10,0
18,366,3|11,0
18,366,3|2,15
18,366,3|3,0
18,366,3|4,0
18,366,3|5,0
18,366,3|6,0
18,366,3|7,0
18,366,3|8,0
18,366,4|0,17
18,366,4|1,0
18,366,4|2,0
18,366,4|3,0
18,366,4|4,0
18,366,4|5,0
18,366,4|6,0
18,366,4|7,0
18,366,4|8,0
18,366,4|9,0
18,366,5|0,0
18,366,5|1,0
18,366,5|2,0
18,366,5|3,0
18,366,5|4,0
18,366,5|5,0
18,366,5|6,0
18,366,5|7,0
18,366,5|8,0
18,366,5|9,0
18,366,6|0,0
18,366,6|1,0
18,366,6|2,1
18,366,6|3,0
18,366,6|4,0
18,366,6|5,0
18,366,6|6,0
18,366,6|7,0
18,366,6|8,0
18,366,6|9,0
18,366,7|0,0
18,366,7|1,0
18,366,7|2,0
18,366,7|3,0
18,366,7|4,0
18,366,7|5,0
18,366,7|6,0
18,366,7|7,0
18,366,8|0,0
18,366,8|1,0
18,366,8|2,0
18,366,8|3,0
18,366,8|4,0
18,366,8|5,0
18,366,8|6,0
18,366,9|0,0
18,366,9|2,0
18,366,9|3,0
18,366,9|4,0
18,366,9|6,0
18,367,0|0,0
18,367,0|1,2
18,367,0|2,0
18,367,0|3,0
18,367,0|4,0
18,367,0|5,0
18,367,0|6,0
18,367,10|0,0
18,367,1|0,3
18,367,1|1,338
18,367,1|2,6
18,367,1|3,5
18,367,1|4,0
18,367,1|5,0
18,367,1|6,0
18,367,2|0,0
18,367,2|1,20
18,367,2|2,294
18,367,2|3,9
18,367,2|4,0
18,367,2|5,0
18,367,2|6,0
18,367,2|7,0
18,367,2|8,0
18,367,2|9,0
18,367,3|0,0
18,367,3|1,12
18,367,3|10,0
18,367,3|11,0
18,367,3|2,192
18,367,3|3,6
18,367,3|4,0
18,367,3|5,0
18,367,3|6,0
18,367,3|7,0
18,367,3|8,0
18,367,4|0,0
18,367,4|1,0
18,367,4|2,3
18,367,4|3,0
18,367,4|4,0
18,367,4|5,0
18,367,4|6,0
18,367,4|7,0
18,367,4|8,0
18,367,4|9,0
18,367,5|0,0
18,367,5|1,0
18,367,5|2,0
18,367,5|3,0
18,367,5|4,0
18,367,5|5,0
18,367,5|6,0
18,367,5|7,0
18,367,5|8,0
18,367,5|9,0
18,367,6|0,0
18,367,6|1,0
18,367,6|2,0
18,367,6|3,0
18,367,6|4,0
18,367,6|5,0
18,367,6|6,0
18,367,6|7,0
18,367,6|8,0
18,367,6|9,0
18,367,7|0,0
18,367,7|1,0
18,367,7|2,0
18,367,7|3,0
18,367,7|4,0
18,367,7|5,0
18,367,7|6,0
18,367,7|7,0
18,367,8|0,0
18,367,8|1,0
18,367,8|2,0
18,367,8|3,0
18,367,8|4,0
18,367,8|5,0
18,367,8|6,0
18,367,9|0,0
18,367,9|2,0
18,367,9|3,0
18,367,9|4,0
18,367,9|6,0
18,368,0|0,0
18,368,0|1,3
18,368,0|2,0
18,368,0|3,0
18,368,0|4,0
18,368,0|5,0
18,368,0|6,0
18,368,10|0,0
18,368,1|0,3
18,368,1|1,413
18,368,1|2,28
18,368,1|3,5
18,368,1|4,0
18,368,1|5,0
18,368,1|6,0
18,368,2|0,0
18,368,2|1,7
18,368,2|2,225
18,368,2|3,9
18,368,2|4,0
18,368,2|5,0
18,368,2|6,0
18,368,2|7,0
18,368,2|8,0
18,368,2|9,0
18,368,3|0,0
18,368,3|1,12
18,368,3|10,0
18,368,3|11,0
18,368,3|2,176
18,368,3|3,6
18,368,3|4,0
18,368,3|5,0
18,368,3|6,0
18,368,3|7,0
18,368,3|8,0
18,368,4|0,0
18,368,4|1,0
18,368,4|2,3
18,368,4|3,0
18,368,4|4,0
18,368,4|5,0
18,368,4|6,0
18,368,4|7,0
18,368,4|8,0
18,368,4|9,0
18,368,5|0,0
18,368,5|1,0
18,368,5|2,0
18,368,5|3,0
18,368,5|4,0
18,368,5|5,0
18,368,5|6,0
18,368,5|7,0
18,368,5|8,0
18,368,5|9,0
18,368,6|0,0
18,368,6|1,0
18,368,6|2,0
18,368,6|3,0
18,368,6|4,0
18,368,6|5,0
18,368,6|6,0
18,368,6|7,0
18,368,6|8,0
18,368,6|9,0
18,368,7|0,0
18,368,7|1,0
18,368,7|2,0
18,368,7|3,0
18,368,7|4,0
18,368,7|5,0
18,368,7|6,0
18,368,7|7,0
18,368,8|0,0
18,368,8|1,0
18,368,8|2,0
18,368,8|3,0
18,368,8|4,0
18,368,8|5,0
18,368,8|6,0
18,368,9|0,0
18,368,9|2,0
18,368,9|3,0
18,368,9|4,0
18,368,9|6,0
18,369,0|0,0
18,369,0|1,2
18,369,0|2,0
18,369,0|3,0
18,369,0|4,0
18,369,0|5,0
18,369,0|6,0
18,369,10|0,0
18,369,1|0,3
18,369,1|1,371
18,369,1|2,29
18,369,1|3,5
18,369,1|4,0
18,369,1|5,0
18,369,1|6,0
18,369,2|0,0
18,369,2|1,46
18,369,2|2,230
18,369,2|3,7
18,369,2|4,0
18,369,2|5,0
18,369,2|6,0
18,369,2|7,0
18,369,2|8,0
18,369,2|9,0
18,369,3|0,0
18,369,3|1,12
18,369,3|10,0
18,369,3|11,0
18,369,3|2,174
18,369,3|3,8
18,369,3|4,0
18,369,3|5,0
18,369,3|6,0
18,369,3|7,0
18,369,3|8,0
18,369,4|0,0
18,369,4|1,0
18,369,4|2,3
18,369,4|3,0
18,369,4|4,0
18,369,4|5,0
18,369,4|6,0
18,369,4|7,0
18,369,4|8,0
18,369,4|9,0
18,369,5|0,0
18,369,5|1,0
18,369,5|2,0
18,369,5|3,0
18,369,5|4,0
18,369,5|5,0
18,369,5|6,0
18,369,5|7,0
18,369,5|8,0
18,369,5|9,0
18,369,6|0,0
18,369,6|1,0
18,369,6|2,0
18,369,6|3,0
18,369,6|4,0
18,369,6|5,0
18,369,6|6,0
18,369,6|7,0
18,369,6|8,0
18,369,6|9,0
18,369,7|0,0
18,369,7|1,0
18,369,7|2,0
18,369,7|3,0
18,369,7|4,0
18,369,7|5,0
18,369,7|6,0
18,369,7|7,0
18,369,8|0,0
18,369,8|1,0
18,369,8|2,0
18,369,8|3,0
18,369,8|4,0
18,369,8|5,0
18,369,8|6,0
18,369,9|0,0
18,369,9|2,0
18,369,9|3,0
18,369,9|4,0
18,369,9|6,0
18,370,0|0,0
18,370,0|1,3
18,370,0|2,0
18,370,0|3,0
18,370,0|4,0
18,370,0|5,0
18,370,0|6,0
18,370,10|0,0
18,370,1|0,3
18,370,1|1,336
18,370,1|2,33
18,370,1|3,5
18,370,1|4,0
18,370,1|5,0
18,370,1|6,0
18,370,2|0,0
18,370,2|1,36
18,370,2|2,264
18,370,2|3,7
18,370,2|4,0
18,370,2|5,0
18,370,2|6,0
18,370,2|7,0
18,370,2|8,0
18,370,2|9,0
18,370,3|0,0
18,370,3|1,13
18,370,3|10,0
18,370,3|11,0
18,370,3|2,178
18,370,3|3,9
18,370,3|4,0
18,370,3|5,0
18,370,3|6,0
18,370,3|7,0
18,370,3|8,0
18,370,4|0,0
18,370,4|1,0
18,370,4|2,3
18,370,4|3,0
18,370,4|4,0
18,370,4|5,0
18,370,4|6,0
18,370,4|7,0
18,370,4|8,0
18,370,4|9,0
18,370,5|0,0
18,370,5|1,0
18,370,5|2,0
18,370,5|3,0
18,370,5|4,0
18,370,5|5,0
18,370,5|6,0
18,370,5|7,0
18,370,5|8,0
18,370,5|9,0
18,370,6|0,0
18,370,6|1,0
18,370,6|2,0
18,370,6|3,0
18,370,6|4,0
18,370,6|5,0
18,370,6|6,0
18,370,6|7,0
18,370,6|8,0
18,370,6|9,0
18,370,7|0,0
18,370,7|1,0
18,370,7|2,0
18,370,7|3,0
18,370,7|4,0
18,370,7|5,0
18,370,7|6,0
18,370,7|7,0
18,370,8|0,0
18,370,8|1,0
18,370,8|2,0
18,370,8|3,0
18,370,8|4,0
18,370,8|5,0
18,370,8|6,0
18,370,9|0,0
18,370,9|2,0
18,370,9|3,0
18,370,9|4,0
18,370,9|6,0
18,371,0|0,0
18,371,0|1,0
18,371,0|2,0
18,371,0|3,0
18,371,0|4,0
18,371,0|5,0
18,371,0|6,0
18,371,10|0,0
18,371,1|0,10
18,371,1|1,231
18,371,1|2,0
18,371,1|3,0
18,371,1|4,0
18,371,1|5,0
18,371,1|6,0
18,371,2|0,129
18,371,2|1,85
18,371,2|2,8
18,371,2|3,0
18,371,2|4,0
18,371,2|5,0
18,371,2|6,0
18,371,2|7,0
18,371,2|8,0
18,371,2|9,0
18,371,3|0,3
18,371,3|1,228
18,371,3|10,0
18,371,3|11,0
18,371,3|2,16
18,371,3|3,0
18,371,3|4,0
18,371,3|5,0
18,371,3|6,0
18,371,3|7,0
18,371,3|8,0
18,371,4|0,1
18,371,4|1,169
18,371,4|2,9
18,371,4|3,0
18,371,4|4,0
18,371,4|5,0
18,371,4|6,0
18,371,4|7,0
18,371,4|8,0
18,371,4|9,0
18,371,5|0,0
18,371,5|1,1
18,371,5|2,0
18,371,5|3,0
18,371,5|4,0
18,371,5|5,0
18,371,5|6,0
18,371,5|7,0
18,371,5|8,0
18,371,5|9,0
18,371,6|0,0
18,371,6|1,0
18,371,6|2,0
18,371,6|3,0
18,371,6|4,0
18,371,6|5,0
18,371,6|6,0
18,371,6|7,0
18,371,6|8,0
18,371,6|9,0
18,371,7|0,0
18,371,7|1,0
18,371,7|2,0
18,371,7|3,0
18,371,7|4,0
18,371,7|5,0
18,371,7|6,0
18,371,7|7,0
18,371,8|0,0
18,371,8|1,0
18,371,8|2,0
18,371,8|3,0
18,371,8|4,0
18,371,8|5,0
18,371,8|6,0
18,371,9|0,0
18,371,9|2,0
18,371,9|3,0
18,371,9|4,0
18,371,9|6,0
18,372,0|0,0
18,372,0|1,1
18,372,0|2,4
18,372,0|3,0
18,372,0|4,0
18,372,0|5,0
18,372,0|6,0
18,372,10|0,0
18,372,1|0,2
18,372,1|1,39
18,372,1|2,360
18,372,1|3,7
18,372,1|4,1
18,372,1|5,1
18,372,1|6,0
18,372,2|0,0
18,372,2|1,7
18,372,2|2,267
18,372,2|3,2
18,372,2|4,1
18,372,2|5,0
18,372,2|6,0
18,372,2|7,0
18,372,2|8,0
18,372,2|9,0
18,372,3|0,0
18,372,3|1,3
