chr,segment,cell,cn
20,66,SA921-A90554A-R07-C22,3|1
20,66,SA921-A90554A-R07-C22,4|0
20,66,SA921-A90554A-R07-C25,2|0
20,66,SA921-A90554A-R07-C25,2|2
20,66,SA921-A90554A-R07-C25,3|1
20,66,SA921-A90554A-R07-C25,4|0
20,66,SA921-A90554A-R07-C30,2|0
20,66,SA921-A90554A-R07-C30,2|2
20,66,SA921-A90554A-R07-C30,3|1
20,66,SA921-A90554A-R07-C30,4|0
20,66,SA921-A90554A-R07-C34,2|0
20,66,SA921-A90554A-R07-C34,2|2
20,66,SA921-A90554A-R07-C34,3|1
20,66,SA921-A90554A-R07-C34,4|0
20,66,SA921-A90554A-R07-C40,2|0
20,66,SA921-A90554A-R07-C40,2|2
20,66,SA921-A90554A-R07-C40,3|1
20,66,SA921-A90554A-R07-C40,4|0
20,66,SA921-A90554A-R07-C41,2|0
20,66,SA921-A90554A-R07-C41,2|2
20,66,SA921-A90554A-R07-C41,3|1
20,66,SA921-A90554A-R07-C41,4|0
20,66,SA921-A90554A-R07-C48,2|0
20,66,SA921-A90554A-R07-C48,2|2
20,66,SA921-A90554A-R07-C48,3|1
20,66,SA921-A90554A-R07-C48,4|0
20,66,SA921-A90554A-R07-C49,2|0
20,66,SA921-A90554A-R07-C49,2|2
20,66,SA921-A90554A-R07-C49,3|1
20,66,SA921-A90554A-R07-C49,4|0
20,66,SA921-A90554A-R07-C52,2|0
20,66,SA921-A90554A-R07-C52,2|2
20,66,SA921-A90554A-R07-C52,3|1
20,66,SA921-A90554A-R07-C52,4|0
20,66,SA921-A90554A-R07-C56,2|0
20,66,SA921-A90554A-R07-C56,2|2
20,66,SA921-A90554A-R07-C56,3|1
20,66,SA921-A90554A-R07-C56,4|0
20,66,SA921-A90554A-R07-C61,2|0
20,66,SA921-A90554A-R07-C61,2|2
20,66,SA921-A90554A-R07-C61,3|1
20,66,SA921-A90554A-R07-C61,4|0
20,66,SA921-A90554A-R07-C64,2|0
20,66,SA921-A90554A-R07-C64,2|2
20,66,SA921-A90554A-R07-C64,3|1
20,66,SA921-A90554A-R07-C64,4|0
20,66,SA921-A90554A-R07-C66,2|0
20,66,SA921-A90554A-R07-C66,2|2
20,66,SA921-A90554A-R07-C66,3|1
20,66,SA921-A90554A-R07-C66,4|0
20,66,SA921-A90554A-R07-C67,2|0
20,66,SA921-A90554A-R07-C67,2|2
20,66,SA921-A90554A-R07-C67,3|1
20,66,SA921-A90554A-R07-C67,4|0
20,66,SA921-A90554A-R07-C69,1|2
20,66,SA921-A90554A-R07-C69,2|0
20,66,SA921-A90554A-R07-C69,3|0
20,66,SA921-A90554A-R08-C08,2|0
20,66,SA921-A90554A-R08-C08,2|2
20,66,SA921-A90554A-R08-C08,3|1
20,66,SA921-A90554A-R08-C08,4|0
20,66,SA921-A90554A-R08-C12,2|0
20,66,SA921-A90554A-R08-C12,2|2
20,66,SA921-A90554A-R08-C12,3|1
20,66,SA921-A90554A-R08-C12,4|0
20,66,SA921-A90554A-R08-C22,2|0
20,66,SA921-A90554A-R08-C22,2|2
20,66,SA921-A90554A-R08-C22,3|1
20,66,SA921-A90554A-R08-C22,4|0
20,66,SA921-A90554A-R08-C25,2|0
20,66,SA921-A90554A-R08-C25,2|2
20,66,SA921-A90554A-R08-C25,3|1
20,66,SA921-A90554A-R08-C25,4|0
20,66,SA921-A90554A-R08-C26,2|0
20,66,SA921-A90554A-R08-C26,2|2
20,66,SA921-A90554A-R08-C26,3|1
20,66,SA921-A90554A-R08-C26,4|0
20,66,SA921-A90554A-R08-C27,2|0
20,66,SA921-A90554A-R08-C27,2|2
20,66,SA921-A90554A-R08-C27,3|1
20,66,SA921-A90554A-R08-C27,4|0
20,66,SA921-A90554A-R08-C28,2|0
20,66,SA921-A90554A-R08-C28,2|2
20,66,SA921-A90554A-R08-C28,3|1
20,66,SA921-A90554A-R08-C28,4|0
20,66,SA921-A90554A-R08-C38,2|0
20,66,SA921-A90554A-R08-C38,2|2
20,66,SA921-A90554A-R08-C38,3|1
20,66,SA921-A90554A-R08-C38,4|0
20,66,SA921-A90554A-R08-C41,2|0
20,66,SA921-A90554A-R08-C41,2|2
20,66,SA921-A90554A-R08-C41,3|1
20,66,SA921-A90554A-R08-C41,4|0
20,66,SA921-A90554A-R08-C42,2|0
20,66,SA921-A90554A-R08-C42,2|2
20,66,SA921-A90554A-R08-C42,3|1
20,66,SA921-A90554A-R08-C42,4|0
20,66,SA921-A90554A-R08-C43,2|0
20,66,SA921-A90554A-R08-C43,2|2
20,66,SA921-A90554A-R08-C43,3|1
20,66,SA921-A90554A-R08-C43,4|0
20,66,SA921-A90554A-R08-C48,2|0
20,66,SA921-A90554A-R08-C48,2|2
20,66,SA921-A90554A-R08-C48,3|1
20,66,SA921-A90554A-R08-C48,4|0
20,66,SA921-A90554A-R08-C49,2|0
20,66,SA921-A90554A-R08-C49,2|2
20,66,SA921-A90554A-R08-C49,3|1
20,66,SA921-A90554A-R08-C49,4|0
20,66,SA921-A90554A-R08-C51,2|0
20,66,SA921-A90554A-R08-C51,2|2
20,66,SA921-A90554A-R08-C51,3|1
20,66,SA921-A90554A-R08-C51,4|0
20,66,SA921-A90554A-R08-C52,2|0
20,66,SA921-A90554A-R08-C52,2|2
20,66,SA921-A90554A-R08-C52,3|1
20,66,SA921-A90554A-R08-C52,4|0
20,66,SA921-A90554A-R08-C65,2|0
20,66,SA921-A90554A-R08-C65,2|2
20,66,SA921-A90554A-R08-C65,3|1
20,66,SA921-A90554A-R08-C65,4|0
20,66,SA921-A90554A-R08-C67,2|0
20,66,SA921-A90554A-R08-C67,2|2
20,66,SA921-A90554A-R08-C67,3|1
20,66,SA921-A90554A-R08-C67,4|0
20,66,SA921-A90554A-R08-C68,2|0
20,66,SA921-A90554A-R08-C68,2|2
20,66,SA921-A90554A-R08-C68,3|1
20,66,SA921-A90554A-R08-C68,4|0
20,66,SA921-A90554A-R08-C70,2|0
20,66,SA921-A90554A-R08-C70,2|2
20,66,SA921-A90554A-R08-C70,3|1
20,66,SA921-A90554A-R08-C70,4|0
20,66,SA921-A90554A-R09-C07,2|0
20,66,SA921-A90554A-R09-C07,2|2
20,66,SA921-A90554A-R09-C07,3|1
20,66,SA921-A90554A-R09-C07,4|0
20,66,SA921-A90554A-R09-C13,2|0
20,66,SA921-A90554A-R09-C13,2|2
20,66,SA921-A90554A-R09-C13,3|1
20,66,SA921-A90554A-R09-C13,4|0
20,66,SA921-A90554A-R09-C14,2|0
20,66,SA921-A90554A-R09-C14,2|2
20,66,SA921-A90554A-R09-C14,3|1
20,66,SA921-A90554A-R09-C14,4|0
20,66,SA921-A90554A-R09-C16,2|0
20,66,SA921-A90554A-R09-C16,2|2
20,66,SA921-A90554A-R09-C16,3|1
20,66,SA921-A90554A-R09-C16,4|0
20,66,SA921-A90554A-R09-C22,2|0
20,66,SA921-A90554A-R09-C22,2|2
20,66,SA921-A90554A-R09-C22,3|1
20,66,SA921-A90554A-R09-C22,4|0
20,66,SA921-A90554A-R09-C30,2|0
20,66,SA921-A90554A-R09-C30,2|2
20,66,SA921-A90554A-R09-C30,3|1
20,66,SA921-A90554A-R09-C30,4|0
20,66,SA921-A90554A-R09-C37,2|0
20,66,SA921-A90554A-R09-C37,2|2
20,66,SA921-A90554A-R09-C37,3|1
20,66,SA921-A90554A-R09-C37,4|0
20,66,SA921-A90554A-R09-C40,2|0
20,66,SA921-A90554A-R09-C40,2|2
20,66,SA921-A90554A-R09-C40,3|1
20,66,SA921-A90554A-R09-C40,4|0
20,66,SA921-A90554A-R09-C41,2|0
20,66,SA921-A90554A-R09-C41,2|2
20,66,SA921-A90554A-R09-C41,3|1
20,66,SA921-A90554A-R09-C41,4|0
20,66,SA921-A90554A-R09-C51,2|0
20,66,SA921-A90554A-R09-C51,2|2
20,66,SA921-A90554A-R09-C51,3|1
20,66,SA921-A90554A-R09-C51,4|0
20,66,SA921-A90554A-R09-C58,2|0
20,66,SA921-A90554A-R09-C58,2|2
20,66,SA921-A90554A-R09-C58,3|1
20,66,SA921-A90554A-R09-C58,4|0
20,66,SA921-A90554A-R09-C61,2|0
20,66,SA921-A90554A-R09-C61,2|2
20,66,SA921-A90554A-R09-C61,3|1
20,66,SA921-A90554A-R09-C61,4|0
20,66,SA921-A90554A-R09-C65,2|0
20,66,SA921-A90554A-R09-C65,2|2
20,66,SA921-A90554A-R09-C65,3|1
20,66,SA921-A90554A-R09-C65,4|0
20,66,SA921-A90554A-R09-C66,2|0
20,66,SA921-A90554A-R09-C66,2|2
20,66,SA921-A90554A-R09-C66,3|1
20,66,SA921-A90554A-R09-C66,4|0
20,66,SA921-A90554A-R10-C09,2|0
20,66,SA921-A90554A-R10-C09,2|2
20,66,SA921-A90554A-R10-C09,3|1
20,66,SA921-A90554A-R10-C09,4|0
20,66,SA921-A90554A-R10-C11,2|0
20,66,SA921-A90554A-R10-C11,2|2
20,66,SA921-A90554A-R10-C11,3|1
20,66,SA921-A90554A-R10-C11,4|0
20,66,SA921-A90554A-R10-C13,2|0
20,66,SA921-A90554A-R10-C13,2|2
20,66,SA921-A90554A-R10-C13,3|1
20,66,SA921-A90554A-R10-C13,4|0
20,66,SA921-A90554A-R10-C14,2|0
20,66,SA921-A90554A-R10-C14,2|2
20,66,SA921-A90554A-R10-C14,3|1
20,66,SA921-A90554A-R10-C14,4|0
20,66,SA921-A90554A-R10-C16,2|0
20,66,SA921-A90554A-R10-C16,2|2
20,66,SA921-A90554A-R10-C16,3|1
20,66,SA921-A90554A-R10-C16,4|0
20,66,SA921-A90554A-R10-C22,2|0
20,66,SA921-A90554A-R10-C22,2|2
20,66,SA921-A90554A-R10-C22,3|1
20,66,SA921-A90554A-R10-C22,4|0
20,66,SA921-A90554A-R10-C24,1|0
20,66,SA921-A90554A-R10-C24,1|1
20,66,SA921-A90554A-R10-C24,2|0
20,66,SA921-A90554A-R10-C24,3|1
20,66,SA921-A90554A-R10-C28,2|0
20,66,SA921-A90554A-R10-C28,2|2
20,66,SA921-A90554A-R10-C28,3|1
20,66,SA921-A90554A-R10-C28,4|0
20,66,SA921-A90554A-R10-C30,2|0
20,66,SA921-A90554A-R10-C30,2|2
20,66,SA921-A90554A-R10-C30,3|1
20,66,SA921-A90554A-R10-C30,4|0
20,66,SA921-A90554A-R10-C35,2|0
20,66,SA921-A90554A-R10-C35,2|2
20,66,SA921-A90554A-R10-C35,3|1
20,66,SA921-A90554A-R10-C35,4|0
20,66,SA921-A90554A-R10-C36,2|0
20,66,SA921-A90554A-R10-C36,2|2
20,66,SA921-A90554A-R10-C36,3|1
20,66,SA921-A90554A-R10-C36,4|0
20,66,SA921-A90554A-R10-C44,2|0
20,66,SA921-A90554A-R10-C44,2|2
20,66,SA921-A90554A-R10-C44,3|1
20,66,SA921-A90554A-R10-C44,4|0
20,66,SA921-A90554A-R10-C48,2|0
20,66,SA921-A90554A-R10-C48,2|2
20,66,SA921-A90554A-R10-C48,3|1
20,66,SA921-A90554A-R10-C48,4|0
20,66,SA921-A90554A-R10-C50,2|0
20,66,SA921-A90554A-R10-C50,2|2
20,66,SA921-A90554A-R10-C50,3|1
20,66,SA921-A90554A-R10-C50,4|0
20,66,SA921-A90554A-R10-C57,2|0
20,66,SA921-A90554A-R10-C57,2|2
20,66,SA921-A90554A-R10-C57,3|1
20,66,SA921-A90554A-R10-C57,4|0
20,66,SA921-A90554A-R10-C58,2|0
20,66,SA921-A90554A-R10-C58,2|2
20,66,SA921-A90554A-R10-C58,3|1
20,66,SA921-A90554A-R10-C58,4|0
20,66,SA921-A90554A-R10-C59,2|0
20,66,SA921-A90554A-R10-C59,2|2
20,66,SA921-A90554A-R10-C59,3|1
20,66,SA921-A90554A-R10-C59,4|0
20,66,SA921-A90554A-R10-C60,2|0
20,66,SA921-A90554A-R10-C60,2|2
20,66,SA921-A90554A-R10-C60,3|1
20,66,SA921-A90554A-R10-C60,4|0
20,66,SA921-A90554A-R10-C64,3|0
20,66,SA921-A90554A-R10-C64,3|3
20,66,SA921-A90554A-R10-C64,5|0
20,66,SA921-A90554A-R10-C64,5|2
20,66,SA921-A90554A-R10-C65,2|0
20,66,SA921-A90554A-R10-C65,2|2
20,66,SA921-A90554A-R10-C65,3|1
20,66,SA921-A90554A-R10-C65,4|0
20,66,SA921-A90554A-R10-C66,3|0
20,66,SA921-A90554A-R10-C66,3|3
20,66,SA921-A90554A-R10-C66,5|0
20,66,SA921-A90554A-R10-C66,6|0
20,66,SA921-A90554A-R10-C68,2|0
20,66,SA921-A90554A-R10-C68,2|2
20,66,SA921-A90554A-R10-C68,3|1
20,66,SA921-A90554A-R10-C68,4|0
20,66,SA921-A90554A-R11-C11,2|0
20,66,SA921-A90554A-R11-C11,2|2
20,66,SA921-A90554A-R11-C11,3|1
20,66,SA921-A90554A-R11-C11,4|0
20,66,SA921-A90554A-R11-C14,2|0
20,66,SA921-A90554A-R11-C14,2|2
20,66,SA921-A90554A-R11-C14,3|1
20,66,SA921-A90554A-R11-C14,4|0
20,66,SA921-A90554A-R11-C25,2|0
20,66,SA921-A90554A-R11-C25,2|2
20,66,SA921-A90554A-R11-C25,3|1
20,66,SA921-A90554A-R11-C25,4|0
20,66,SA921-A90554A-R11-C26,2|0
20,66,SA921-A90554A-R11-C26,2|2
20,66,SA921-A90554A-R11-C26,3|1
20,66,SA921-A90554A-R11-C26,4|0
20,66,SA921-A90554A-R11-C34,2|0
20,66,SA921-A90554A-R11-C34,2|2
20,66,SA921-A90554A-R11-C34,3|1
20,66,SA921-A90554A-R11-C34,4|0
20,66,SA921-A90554A-R11-C35,2|0
20,66,SA921-A90554A-R11-C35,2|2
20,66,SA921-A90554A-R11-C35,3|1
20,66,SA921-A90554A-R11-C35,4|0
20,66,SA921-A90554A-R11-C38,2|0
20,66,SA921-A90554A-R11-C38,2|2
20,66,SA921-A90554A-R11-C38,3|1
20,66,SA921-A90554A-R11-C38,4|0
20,66,SA921-A90554A-R11-C41,2|0
20,66,SA921-A90554A-R11-C41,2|2
20,66,SA921-A90554A-R11-C41,3|1
20,66,SA921-A90554A-R11-C41,4|0
20,66,SA921-A90554A-R11-C52,2|0
20,66,SA921-A90554A-R11-C52,2|2
20,66,SA921-A90554A-R11-C52,3|1
20,66,SA921-A90554A-R11-C52,4|0
20,66,SA921-A90554A-R11-C57,2|0
20,66,SA921-A90554A-R11-C57,2|2
20,66,SA921-A90554A-R11-C57,3|1
20,66,SA921-A90554A-R11-C57,4|0
20,66,SA921-A90554A-R11-C58,2|0
20,66,SA921-A90554A-R11-C58,2|2
20,66,SA921-A90554A-R11-C58,3|1
20,66,SA921-A90554A-R11-C58,4|0
20,66,SA921-A90554A-R11-C68,2|0
20,66,SA921-A90554A-R11-C68,2|2
20,66,SA921-A90554A-R11-C68,3|1
20,66,SA921-A90554A-R11-C68,4|0
20,66,SA921-A90554A-R11-C70,2|0
20,66,SA921-A90554A-R11-C70,2|2
20,66,SA921-A90554A-R11-C70,3|1
20,66,SA921-A90554A-R11-C70,4|0
20,66,SA921-A90554A-R12-C13,2|0
20,66,SA921-A90554A-R12-C13,2|2
20,66,SA921-A90554A-R12-C13,3|1
20,66,SA921-A90554A-R12-C13,4|0
20,66,SA921-A90554A-R12-C14,2|0
20,66,SA921-A90554A-R12-C14,2|2
20,66,SA921-A90554A-R12-C14,3|1
20,66,SA921-A90554A-R12-C14,4|0
20,66,SA921-A90554A-R12-C17,2|0
20,66,SA921-A90554A-R12-C17,2|2
20,66,SA921-A90554A-R12-C17,3|1
20,66,SA921-A90554A-R12-C17,4|0
20,66,SA921-A90554A-R12-C24,2|0
20,66,SA921-A90554A-R12-C24,2|2
20,66,SA921-A90554A-R12-C24,3|1
20,66,SA921-A90554A-R12-C24,4|0
20,66,SA921-A90554A-R12-C26,2|0
20,66,SA921-A90554A-R12-C26,2|2
20,66,SA921-A90554A-R12-C26,3|1
20,66,SA921-A90554A-R12-C26,4|0
20,66,SA921-A90554A-R12-C34,2|0
20,66,SA921-A90554A-R12-C34,2|2
20,66,SA921-A90554A-R12-C34,3|1
20,66,SA921-A90554A-R12-C34,4|0
20,66,SA921-A90554A-R12-C37,2|0
20,66,SA921-A90554A-R12-C37,2|2
20,66,SA921-A90554A-R12-C37,3|1
20,66,SA921-A90554A-R12-C37,4|0
20,66,SA921-A90554A-R12-C41,2|0
20,66,SA921-A90554A-R12-C41,2|2
20,66,SA921-A90554A-R12-C41,3|1
20,66,SA921-A90554A-R12-C41,4|0
20,66,SA921-A90554A-R12-C45,2|0
20,66,SA921-A90554A-R12-C45,2|2
20,66,SA921-A90554A-R12-C45,3|1
20,66,SA921-A90554A-R12-C45,4|0
20,66,SA921-A90554A-R12-C50,2|0
20,66,SA921-A90554A-R12-C50,2|2
20,66,SA921-A90554A-R12-C50,3|1
20,66,SA921-A90554A-R12-C50,4|0
20,66,SA921-A90554A-R12-C51,2|0
20,66,SA921-A90554A-R12-C51,2|2
20,66,SA921-A90554A-R12-C51,3|1
20,66,SA921-A90554A-R12-C51,4|0
20,66,SA921-A90554A-R12-C56,2|0
20,66,SA921-A90554A-R12-C56,2|2
20,66,SA921-A90554A-R12-C56,3|1
20,66,SA921-A90554A-R12-C56,4|0
20,66,SA921-A90554A-R12-C59,2|0
20,66,SA921-A90554A-R12-C59,2|2
20,66,SA921-A90554A-R12-C59,3|1
20,66,SA921-A90554A-R12-C59,4|0
20,66,SA921-A90554A-R12-C65,2|0
20,66,SA921-A90554A-R12-C65,2|2
20,66,SA921-A90554A-R12-C65,3|1
20,66,SA921-A90554A-R12-C65,4|0
20,66,SA921-A90554A-R12-C69,2|0
20,66,SA921-A90554A-R12-C69,2|2
20,66,SA921-A90554A-R12-C69,3|1
20,66,SA921-A90554A-R12-C69,4|0
20,66,SA921-A90554A-R13-C08,2|0
20,66,SA921-A90554A-R13-C08,2|2
20,66,SA921-A90554A-R13-C08,3|1
20,66,SA921-A90554A-R13-C08,4|0
20,66,SA921-A90554A-R13-C09,2|0
20,66,SA921-A90554A-R13-C09,2|2
20,66,SA921-A90554A-R13-C09,3|1
20,66,SA921-A90554A-R13-C09,4|0
20,66,SA921-A90554A-R13-C11,2|0
20,66,SA921-A90554A-R13-C11,2|2
20,66,SA921-A90554A-R13-C11,3|1
20,66,SA921-A90554A-R13-C11,4|0
20,66,SA921-A90554A-R13-C12,2|0
20,66,SA921-A90554A-R13-C12,2|2
20,66,SA921-A90554A-R13-C12,3|1
20,66,SA921-A90554A-R13-C12,4|0
20,66,SA921-A90554A-R13-C14,2|0
20,66,SA921-A90554A-R13-C14,2|2
20,66,SA921-A90554A-R13-C14,3|1
20,66,SA921-A90554A-R13-C14,4|0
20,66,SA921-A90554A-R13-C16,2|0
20,66,SA921-A90554A-R13-C16,2|2
20,66,SA921-A90554A-R13-C16,3|1
20,66,SA921-A90554A-R13-C16,4|0
20,66,SA921-A90554A-R13-C17,2|0
20,66,SA921-A90554A-R13-C17,2|2
20,66,SA921-A90554A-R13-C17,3|1
20,66,SA921-A90554A-R13-C17,4|0
20,66,SA921-A90554A-R13-C19,2|0
20,66,SA921-A90554A-R13-C19,2|2
20,66,SA921-A90554A-R13-C19,3|1
20,66,SA921-A90554A-R13-C19,4|0
20,66,SA921-A90554A-R13-C20,2|0
20,66,SA921-A90554A-R13-C20,2|2
20,66,SA921-A90554A-R13-C20,3|1
20,66,SA921-A90554A-R13-C20,4|0
20,66,SA921-A90554A-R13-C22,2|0
20,66,SA921-A90554A-R13-C22,2|2
20,66,SA921-A90554A-R13-C22,3|1
20,66,SA921-A90554A-R13-C22,4|0
20,66,SA921-A90554A-R13-C28,2|0
20,66,SA921-A90554A-R13-C28,2|2
20,66,SA921-A90554A-R13-C28,3|1
20,66,SA921-A90554A-R13-C28,4|0
20,66,SA921-A90554A-R13-C34,2|0
20,66,SA921-A90554A-R13-C34,2|2
20,66,SA921-A90554A-R13-C34,3|1
20,66,SA921-A90554A-R13-C34,4|0
20,66,SA921-A90554A-R13-C35,2|0
20,66,SA921-A90554A-R13-C35,2|2
20,66,SA921-A90554A-R13-C35,3|1
20,66,SA921-A90554A-R13-C35,4|0
20,66,SA921-A90554A-R13-C37,2|0
20,66,SA921-A90554A-R13-C37,2|2
20,66,SA921-A90554A-R13-C37,3|1
20,66,SA921-A90554A-R13-C37,4|0
20,66,SA921-A90554A-R13-C38,2|0
20,66,SA921-A90554A-R13-C38,2|2
20,66,SA921-A90554A-R13-C38,3|1
20,66,SA921-A90554A-R13-C38,4|0
20,66,SA921-A90554A-R13-C42,2|0
20,66,SA921-A90554A-R13-C42,2|2
20,66,SA921-A90554A-R13-C42,3|1
20,66,SA921-A90554A-R13-C42,4|0
20,66,SA921-A90554A-R13-C43,2|0
20,66,SA921-A90554A-R13-C43,2|2
20,66,SA921-A90554A-R13-C43,3|1
20,66,SA921-A90554A-R13-C43,4|0
20,66,SA921-A90554A-R13-C50,1|0
20,66,SA921-A90554A-R13-C50,1|1
20,66,SA921-A90554A-R13-C50,2|0
20,66,SA921-A90554A-R13-C50,3|1
20,66,SA921-A90554A-R13-C57,2|0
20,66,SA921-A90554A-R13-C57,2|2
20,66,SA921-A90554A-R13-C57,3|1
20,66,SA921-A90554A-R13-C57,4|0
20,66,SA921-A90554A-R13-C61,2|0
20,66,SA921-A90554A-R13-C61,2|2
20,66,SA921-A90554A-R13-C61,3|1
20,66,SA921-A90554A-R13-C61,4|0
20,66,SA921-A90554A-R13-C64,2|0
20,66,SA921-A90554A-R13-C64,2|2
20,66,SA921-A90554A-R13-C64,3|1
20,66,SA921-A90554A-R13-C64,4|0
20,66,SA921-A90554A-R13-C65,2|0
20,66,SA921-A90554A-R13-C65,2|2
20,66,SA921-A90554A-R13-C65,3|1
20,66,SA921-A90554A-R13-C65,4|0
20,66,SA921-A90554A-R13-C69,2|0
20,66,SA921-A90554A-R13-C69,2|2
20,66,SA921-A90554A-R13-C69,3|1
20,66,SA921-A90554A-R13-C69,4|0
20,66,SA921-A90554A-R14-C07,2|0
20,66,SA921-A90554A-R14-C07,2|2
20,66,SA921-A90554A-R14-C07,3|1
20,66,SA921-A90554A-R14-C07,4|0
20,66,SA921-A90554A-R14-C09,2|0
20,66,SA921-A90554A-R14-C09,2|2
20,66,SA921-A90554A-R14-C09,3|1
20,66,SA921-A90554A-R14-C09,4|0
20,66,SA921-A90554A-R14-C11,2|0
20,66,SA921-A90554A-R14-C11,2|2
20,66,SA921-A90554A-R14-C11,3|1
20,66,SA921-A90554A-R14-C11,4|0
20,66,SA921-A90554A-R14-C12,1|2
20,66,SA921-A90554A-R14-C12,2|0
20,66,SA921-A90554A-R14-C12,3|0
20,66,SA921-A90554A-R14-C13,2|0
20,66,SA921-A90554A-R14-C13,2|2
20,66,SA921-A90554A-R14-C13,3|1
20,66,SA921-A90554A-R14-C13,4|0
20,66,SA921-A90554A-R14-C14,2|0
20,66,SA921-A90554A-R14-C14,2|2
20,66,SA921-A90554A-R14-C14,3|1
20,66,SA921-A90554A-R14-C14,4|0
20,66,SA921-A90554A-R14-C16,2|0
20,66,SA921-A90554A-R14-C16,2|2
20,66,SA921-A90554A-R14-C16,3|1
20,66,SA921-A90554A-R14-C16,4|0
20,66,SA921-A90554A-R14-C24,2|0
20,66,SA921-A90554A-R14-C24,2|2
20,66,SA921-A90554A-R14-C24,3|1
20,66,SA921-A90554A-R14-C24,4|0
20,66,SA921-A90554A-R14-C25,2|0
20,66,SA921-A90554A-R14-C25,2|2
20,66,SA921-A90554A-R14-C25,3|1
20,66,SA921-A90554A-R14-C25,4|0
20,66,SA921-A90554A-R14-C27,2|0
20,66,SA921-A90554A-R14-C27,2|2
20,66,SA921-A90554A-R14-C27,3|1
20,66,SA921-A90554A-R14-C27,4|0
20,66,SA921-A90554A-R14-C28,2|0
20,66,SA921-A90554A-R14-C28,2|2
20,66,SA921-A90554A-R14-C28,3|1
20,66,SA921-A90554A-R14-C28,4|0
20,66,SA921-A90554A-R14-C30,2|0
20,66,SA921-A90554A-R14-C30,2|2
20,66,SA921-A90554A-R14-C30,3|1
20,66,SA921-A90554A-R14-C30,4|0
20,66,SA921-A90554A-R14-C33,2|0
20,66,SA921-A90554A-R14-C33,2|2
20,66,SA921-A90554A-R14-C33,3|1
20,66,SA921-A90554A-R14-C33,4|0
20,66,SA921-A90554A-R14-C36,2|0
20,66,SA921-A90554A-R14-C36,2|2
20,66,SA921-A90554A-R14-C36,3|1
20,66,SA921-A90554A-R14-C36,4|0
20,66,SA921-A90554A-R14-C41,2|0
20,66,SA921-A90554A-R14-C41,2|2
20,66,SA921-A90554A-R14-C41,3|1
20,66,SA921-A90554A-R14-C41,4|0
20,66,SA921-A90554A-R14-C42,2|0
20,66,SA921-A90554A-R14-C42,2|2
20,66,SA921-A90554A-R14-C42,3|1
20,66,SA921-A90554A-R14-C42,4|0
20,66,SA921-A90554A-R14-C43,2|0
20,66,SA921-A90554A-R14-C43,2|2
20,66,SA921-A90554A-R14-C43,3|1
20,66,SA921-A90554A-R14-C43,4|0
20,66,SA921-A90554A-R14-C45,2|0
20,66,SA921-A90554A-R14-C45,2|2
20,66,SA921-A90554A-R14-C45,3|1
20,66,SA921-A90554A-R14-C45,4|0
20,66,SA921-A90554A-R14-C50,2|0
20,66,SA921-A90554A-R14-C50,2|2
20,66,SA921-A90554A-R14-C50,3|1
20,66,SA921-A90554A-R14-C50,4|0
20,66,SA921-A90554A-R14-C51,2|0
20,66,SA921-A90554A-R14-C51,2|2
20,66,SA921-A90554A-R14-C51,3|1
20,66,SA921-A90554A-R14-C51,4|0
20,66,SA921-A90554A-R14-C59,2|0
20,66,SA921-A90554A-R14-C59,2|2
20,66,SA921-A90554A-R14-C59,3|1
20,66,SA921-A90554A-R14-C59,4|0
20,66,SA921-A90554A-R14-C60,2|0
20,66,SA921-A90554A-R14-C60,2|2
20,66,SA921-A90554A-R14-C60,3|1
20,66,SA921-A90554A-R14-C60,4|0
20,66,SA921-A90554A-R14-C64,2|0
20,66,SA921-A90554A-R14-C64,2|2
20,66,SA921-A90554A-R14-C64,3|1
20,66,SA921-A90554A-R14-C64,4|0
20,66,SA921-A90554A-R14-C66,2|0
20,66,SA921-A90554A-R14-C66,2|2
20,66,SA921-A90554A-R14-C66,3|1
20,66,SA921-A90554A-R14-C66,4|0
20,66,SA921-A90554A-R15-C08,2|0
20,66,SA921-A90554A-R15-C08,2|2
20,66,SA921-A90554A-R15-C08,3|1
20,66,SA921-A90554A-R15-C08,4|0
20,66,SA921-A90554A-R15-C10,2|0
20,66,SA921-A90554A-R15-C10,2|2
20,66,SA921-A90554A-R15-C10,3|1
20,66,SA921-A90554A-R15-C10,4|0
20,66,SA921-A90554A-R15-C11,2|0
20,66,SA921-A90554A-R15-C11,2|2
20,66,SA921-A90554A-R15-C11,3|1
20,66,SA921-A90554A-R15-C11,4|0
20,66,SA921-A90554A-R15-C12,2|0
20,66,SA921-A90554A-R15-C12,2|2
20,66,SA921-A90554A-R15-C12,3|1
20,66,SA921-A90554A-R15-C12,4|0
20,66,SA921-A90554A-R15-C20,2|0
20,66,SA921-A90554A-R15-C20,2|2
20,66,SA921-A90554A-R15-C20,3|1
20,66,SA921-A90554A-R15-C20,4|0
20,66,SA921-A90554A-R15-C21,2|0
20,66,SA921-A90554A-R15-C21,2|2
20,66,SA921-A90554A-R15-C21,3|1
20,66,SA921-A90554A-R15-C21,4|0
20,66,SA921-A90554A-R15-C24,2|0
20,66,SA921-A90554A-R15-C24,2|2
20,66,SA921-A90554A-R15-C24,3|1
20,66,SA921-A90554A-R15-C24,4|0
20,66,SA921-A90554A-R15-C27,2|0
20,66,SA921-A90554A-R15-C27,2|2
20,66,SA921-A90554A-R15-C27,3|1
20,66,SA921-A90554A-R15-C27,4|0
